"model","train_seed","episode_index","eval_seed","episodic_return","episodic_length","collided","capped","terminated","truncated","scenario","run_index","run_id"
"self_attention","12345","39","1038","21.598729665836032","34","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","40","1039","30.073610799954317","40","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","41","1040","27.17562165543405","39","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","42","1041","312.23372857890854","330","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","43","1042","236.9124945236242","253","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","44","1043","185.29865720455732","203","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","45","1044","26.18387158776936","33","1","0","1","0","overtake_blocked","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","46","1045","357.63088076301227","377","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","47","1046","28.121688880310916","43","1","0","1","0","overtake_blocked","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","48","1047","26.450693332824","34","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","49","1048","52.06356433623948","63","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","12345","50","1049","202.52137590271766","233","1","0","1","0","overtake_easy","1","self_attention_continuous_stage2_lite_100k_seed12345_20260506_192915"
"self_attention","23456","1","1000","436.8606219762725","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","2","1001","425.5346347243849","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","3","1002","30.97517552253889","53","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","4","1003","439.43510435402425","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","5","1004","436.2209115581121","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","6","1005","441.47101574753646","525","0","0","0","1","stay_best","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","7","1006","22.08568554717273","40","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","8","1007","439.3899415310775","525","0","0","0","1","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","9","1008","24.488835939636886","44","1","0","1","0","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","10","1009","433.92808029023183","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","11","1010","56.89486310505851","70","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","12","1011","439.09246167166583","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","13","1012","55.17963599452451","68","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","14","1013","439.1294496251005","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","15","1014","49.32969428340588","75","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","16","1015","26.89688024831279","47","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","17","1016","26.863780235911698","47","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","18","1017","52.08371738054241","65","1","0","1","0","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","19","1018","434.66887962272557","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","20","1019","32.40071772395987","54","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","21","1020","434.89791595366756","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","22","1021","438.4964287571427","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","23","1022","440.1050703812619","525","0","0","0","1","stay_best","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","24","1023","438.3532230237798","525","0","0","0","1","stay_best","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","25","1024","35.28109174348966","57","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","26","1025","27.18065870813812","37","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","27","1026","19.166606100424783","35","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","28","1027","23.616555375892585","41","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","29","1028","26.106313295059827","45","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","30","1029","18.784479276382157","35","1","0","1","0","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","31","1030","32.73449594202045","55","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","32","1031","95.97914720398295","116","1","0","1","0","stay_best","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","33","1032","42.72970501893137","68","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","34","1033","36.5549294966659","60","1","0","1","0","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","35","1034","24.16215053371681","43","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","36","1035","438.2024859798906","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","37","1036","24.24207798749499","43","1","0","1","0","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","38","1037","30.435509350136485","52","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","39","1038","26.0496306342907","46","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","40","1039","43.40857805103277","67","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","41","1040","438.85214782042436","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","42","1041","56.10138183605254","69","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","43","1042","55.89578643755811","69","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","44","1043","55.0355324337566","68","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","45","1044","436.4913726460822","525","0","0","0","1","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","46","1045","436.40463214155096","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","47","1046","436.59960121235946","525","0","0","0","1","overtake_blocked","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","48","1047","439.14641962090303","525","0","0","0","1","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","49","1048","52.559285239953056","71","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","23456","50","1049","58.22918852949149","71","1","0","1","0","overtake_easy","2","self_attention_continuous_stage2_lite_100k_seed23456_20260506_192918"
"self_attention","34567","1","1000","438.84515910343947","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","2","1001","440.7364738628523","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","3","1002","29.57773752983046","50","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","4","1003","438.6015276275041","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","5","1004","440.4143836466931","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","6","1005","441.93612427230505","525","0","0","0","1","stay_best","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","7","1006","21.814604653937476","39","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","8","1007","439.41062439903806","525","0","0","0","1","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","9","1008","23.97319599502853","43","1","0","1","0","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","10","1009","437.86462966881123","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","11","1010","440.909613826324","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","12","1011","439.05771301970475","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","13","1012","439.84498741666704","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","14","1013","438.8418620659482","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","15","1014","44.58430831742706","69","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","16","1015","26.209971364391066","45","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","17","1016","25.602686427740043","45","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","18","1017","409.5148051958762","489","1","0","1","0","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","19","1018","437.74489342669136","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","20","1019","30.081404172354926","51","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","21","1020","245.97628658920564","307","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","22","1021","438.4805210441315","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","23","1022","440.93974031879316","525","0","0","0","1","stay_best","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","24","1023","439.1247914525539","525","0","0","0","1","stay_best","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","25","1024","32.022367762925256","53","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","26","1025","440.911305691496","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","27","1026","18.885209005598888","34","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","28","1027","23.332590433906763","40","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","29","1028","25.416572013379298","43","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","30","1029","18.43010250610631","34","1","0","1","0","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","31","1030","31.54332645833605","53","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","32","1031","441.82052788536595","525","0","0","0","1","stay_best","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","33","1032","38.9887151807149","63","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","34","1033","35.18472105744497","58","1","0","1","0","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","35","1034","23.29070223327657","42","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","36","1035","439.1618050697855","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","37","1036","23.539019250742136","41","1","0","1","0","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","38","1037","28.704530074089178","49","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","39","1038","25.133315089748358","44","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","40","1039","38.3981136286226","61","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","41","1040","438.6201625773913","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","42","1041","441.02529587928046","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","43","1042","440.7441221314526","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","44","1043","112.61213713957765","147","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","45","1044","438.6634868233093","525","0","0","0","1","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","46","1045","440.8804078148808","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","47","1046","435.6598152867468","525","0","0","0","1","overtake_blocked","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","48","1047","439.05460519586103","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","49","1048","66.44238436347297","95","1","0","1","0","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","34567","50","1049","439.79748224466783","525","0","0","0","1","overtake_easy","3","self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920"
"self_attention","45678","1","1000","440.0557521058771","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","2","1001","441.2483028146604","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","3","1002","29.20160259132235","49","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","4","1003","440.1691919707042","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","5","1004","440.97699203449514","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","6","1005","442.6610667806369","525","0","0","0","1","stay_best","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","7","1006","21.755286215039398","38","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","8","1007","441.5299211775905","525","0","0","0","1","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","9","1008","24.53950677602661","41","1","0","1","0","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","10","1009","437.09090058015397","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","11","1010","441.4352877913335","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","12","1011","441.23008114107466","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","13","1012","388.84512476976886","478","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","14","1013","434.80974805040495","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","15","1014","42.85966807833227","67","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","16","1015","26.915974213283473","44","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","17","1016","25.59452744070058","45","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","18","1017","235.38746417799214","281","1","0","1","0","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","19","1018","437.1937611996496","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","20","1019","29.94952291699182","51","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","21","1020","441.1230499604835","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","22","1021","439.5702344271885","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","23","1022","442.56198797394376","525","0","0","0","1","stay_best","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","24","1023","440.95874794024155","525","0","0","0","1","stay_best","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","25","1024","31.39800336765266","51","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","26","1025","441.36241541952387","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","27","1026","18.885172630650302","34","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","28","1027","23.335348973982203","40","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","29","1028","25.418812986881914","43","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","30","1029","18.456874647220282","34","1","0","1","0","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","31","1030","31.1453627335171","52","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","32","1031","442.2222373133465","525","0","0","0","1","stay_best","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","33","1032","37.73340445574196","61","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","34","1033","34.53250752825816","57","1","0","1","0","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","35","1034","22.785921624892197","41","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","36","1035","440.60587940777305","525","0","0","0","1","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","37","1036","23.228077063583445","40","1","0","1","0","overtake_blocked","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","38","1037","28.698881312318804","49","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","39","1038","25.12832500573101","44","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
"self_attention","45678","40","1039","48.367069984363866","65","1","0","1","0","overtake_easy","4","self_attention_continuous_stage2_lite_100k_seed45678_20260506_215538"
